Gene,NTG-7,NTG-8,NTG-9,NTG-10,AD-16,AD-17,AD-18,AD-19,AD-20,AD-CP2-21,AD-CP2-22,AD-CP2-23,AD-CP2-24,AD-CP2-25
Gm15452,0.49784302281888204,1.351390628018985,1.0763452424490845,0.856639577,1.3311685026984272,1.577511544,0.42080578923839984,0.6963028203068852,0.6111528433898946,0.4014240583258372,1.1616724313083941,0.683496482,0.4456409956140519,0.9073848336546557
RP23-397E23.1,0,0.18200547178706872,0.16308261249228553,0,0,0.31868920084301616,0,0.5064020511322802,0,0.324383077,0.15645419950281406,0,0,0.3666201348099619
Gm24276,0.5431014794387804,0,7.338717562152848,6.675113590089514,2.6139308780260024,2.0077419653110016,6.426852053822833,5.165300921549258,0.5333697542311807,5.838895393830359,5.913968741206371,0.5965060202376837,1.944615254,1.3198324853158627
Gm6152,0,0,0,0,0,0.092794797,0.074259845,0,0,0,0,0,0,0.10675115690054773
RP23-200C17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm7493,0.14314975097028557,0.057567225900702235,0.05158204,0,0.20414085664384826,0,0.12099846974906064,0.053390632,0,0.051300199147071845,0.14845654074228679,0.15722602769843103,0,0.40585903102764154
RP23-331M15.1,0.056896345,0.034321031822704386,0.092258164,0,0.12170683453242763,0.12019135574650894,0.1442762705960228,0.1909859164270314,0.22350732558259004,0.030584690158159025,0.059005584,0,0.17825639824562078,0.069134083
RP23-331M15.2,0,0.2782786364003058,0,0,0,0.2436311265131938,0.097483967,0,0.11326384742360981,0,0.2392118262668508,0.12667116259873595,0,0
RP23-411P10.1,0.054993399268118304,0.11057712001791838,0.27742559179417947,0.2613514863747843,0.10783322636157865,0.048404772757684254,0.077472683,0.14357640234618804,0.10801596741103998,0.13795487736266882,0.07604279,0.070467879,0.1476809681691243,0.08909578
RP23-411P10.5,0,0,0.033635789,0.061188541,0,0,0,0.034815141,0,0,0,0,0,0
RP23-411P10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP23-411P10.2,0.051060822853218675,0,0.027598595960232935,0.025102991278969113,0,0,0.064739352,0,0.1002917486588545,0,0.026476864531245453,0,0.045706769,0.031021703714689083
Gm24765,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP24-361E12.1,0.042490158,0.051261854073740544,0,0.020889402415642862,0.045445297,0.15707796314666442,0.035915146,0.071314087,0.10432196473227219,0,0.088130673,0.070002485,0.038034793,0.051629294
Rrs1,22.490447495704576,24.10683803,24.864205771614348,25.168567940757434,24.709815331339556,25.049157918214686,28.429047362805175,24.985303544293156,24.393592788116965,26.704108255035184,24.68553916530338,25.791312544944773,26.124832975304233,24.38596740446887
Adhfe1,13.860581936893954,11.859823218734515,12.326715752809752,11.825899653468639,10.142236211035636,11.818816648406713,11.97626635,11.697887381155672,10.08111166429807,11.265360874921907,11.612626703096963,10.302353315136822,11.72106555130927,11.858415550936506
2610203C22Rik,10.999187599876239,11.72122651973561,11.548241827335595,10.958606034010906,12.72716378628818,14.245796714588128,9.703387262234548,8.903600055019854,13.096345737293513,9.392178374841583,9.028395107683977,9.962622441871947,14.42569854234163,13.993315601696647
Gm6161,0.081317372,0.098104583,0.11720637848810356,0.079955989,0.028990965576009303,0.085889921,0.091645544,0.090986938,0.15972052531423742,0.087424477,0.2529958108112655,0.089313515,0.14558145047283003,0.098807786
3110035E14Rik,141.83021743451937,165.54258495724784,166.78723237876568,150.2622191671772,200.78403737629915,206.77222875372328,154.30493366194568,127.06927684391547,199.31991677122315,152.51155316688994,140.8373218727122,145.98275711492505,206.6400068667639,188.8341410578608
Gm29520,0,0.067548423,0,0.055052483217233106,0,0,0,0,0,0.060194798,0,0,0,0
Mybl1,3.251370204563154,2.4949776373150705,2.570317220953941,2.734794779264367,3.2350203819742602,2.5698077728104005,3.5895466064615817,3.192526518578477,2.4274149218388708,3.2874861792549126,2.924610341687183,2.8605124869043315,2.603559759640777,3.6416333198135757
Vcpip1,28.344727484444423,25.868038745517442,26.209210904194087,29.903742022669555,26.96363796952137,27.669963488929227,27.214035695868944,24.145544839904286,27.698407254425174,27.90080438215071,25.74768478378478,26.952294531192788,32.26223221709771,35.10403773322289
1700034P13Rik,11.102339977907812,9.402005374,10.096689884920616,11.571072027291189,9.193832411950593,11.48879269469764,8.871264622685636,9.399061078832764,9.586145681175612,10.020470757815719,10.163523249117906,10.785399739892437,12.32195161914173,14.227889361533508
Sgk3,3.149654621341736,2.5156205946772245,2.231511658407123,2.8301250240533253,3.924579796370068,3.1724395389069193,2.5211297861295785,2.6016843272622294,3.0194221674962693,2.688315404230888,2.781541609915518,2.3543877124677217,2.821261561220956,3.5912428885612253
Gm6195,1.004053155264972,0.9084979011892337,0.7235934403019055,0.7404327679763159,1.2528644731279315,1.3256399530864957,1.1315785929099826,1.4043082090222896,1.479092596,0.8995497105340889,0.6074104215991604,0.8270881793211582,1.1983623411470303,0.5083388423835606
Gm22607,0,0.34321031822704384,0.6150544242566197,0.27971904567994155,0,0,0.721381353,0.318309861,0,0,0.5900558381248987,0,0,0
Mcmdc2,1.474342420518393,0.968542303,1.342702483,1.1368905431666996,0.7830402957049571,0.8426194184561289,0.721259416,0.7400865676284135,1.2694128024974687,0.9445271960607934,0.7644993237368742,0.7209293517071398,0.5875591220063565,1.4294838826337715
Snhg6,23.58889715450724,17.295284360917787,18.230245336768526,19.067759030119575,15.890388409174944,15.004254652255616,14.386711014276182,10.061758031659704,16.075559608328955,14.571763373782572,12.055983812996947,14.34269056513907,12.31929034995913,17.00752724860559
Snord87,6.180120283268881,0.41421934958436324,3.3403817869109513,1.3503678067307523,2.203313383776707,6.164987643894209,0.8706326673897927,2.305002439636586,1.3487511026535606,1.1073767126229992,3.91674996,2.2626090422808693,3.0733861766486337,0.8343768585330167
